ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;;;;;
202201;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361,;361,;337,;24,;;;;;
202201;21000;COMANDO DA AERONAUTICA;C.AER;8668,;7704,;3321,;5347,;;;;;
202201;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69,;,;,;69,;;;;;
202201;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176,;176,;53,;123,;;;;;
202201;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;345,;345,;179,;166,;;;;;
202201;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1211,;1208,;935,;276,;;;;;
202201;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;455,;455,;274,;181,;;;;;
202201;25000;MINISTERIO DA SAUDE;MS;79157,;74452,;41998,;37159,;;;;;
202201;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504,;500,;401,;103,;;;;;
202201;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283,;281,;250,;33,;;;;;
202201;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1124,;1104,;433,;691,;;;;;
202201;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617,;533,;381,;236,;;;;;
202201;26201;COLEGIO PEDRO II;C.PEDROII;2283,;2283,;2197,;86,;;;;;
202201;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1042,;991,;964,;78,;;;;;
202201;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3515,;3482,;3369,;146,;;;;;
202201;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5950,;5941,;5571,;379,;;;;;
202201;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5723,;5636,;5397,;326,;;;;;
202201;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3929,;3895,;3679,;250,;;;;;
202201;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5293,;5212,;5059,;234,;;;;;
202201;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7669,;7487,;6932,;737,;;;;;
202201;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3282,;3221,;3106,;176,;;;;;
202201;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7712,;7652,;7202,;510,;;;;;
202201;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5544,;5421,;5214,;330,;;;;;
202201;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6357,;6320,;5973,;384,;;;;;
202201;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6378,;6318,;5952,;426,;;;;;
202201;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6849,;6736,;6386,;463,;;;;;
202201;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5669,;5626,;5388,;281,;;;;;
202201;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5612,;5579,;5381,;231,;;;;;
202201;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13752,;13625,;12920,;832,;;;;;
202201;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5901,;5789,;5528,;373,;;;;;
202201;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4802,;4717,;4529,;273,;;;;;
202201;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2486,;2436,;2378,;108,;;;;;
202201;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2460,;2423,;2333,;127,;;;;;
202201;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1081,;1062,;996,;85,;;;;;
202201;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2033,;1994,;1951,;82,;;;;;
202201;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3122,;3079,;2876,;246,;;;;;
202201;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1204,;1127,;1104,;100,;;;;;
202201;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2162,;2102,;2012,;150,;;;;;
202201;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1569,;1494,;1454,;115,;;;;;
202201;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1574,;1558,;1436,;138,;;;;;
202201;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1646,;1641,;1595,;51,;;;;;
202201;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3720,;3673,;3587,;133,;;;;;
202201;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;932,;915,;905,;27,;;;;;
202201;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;890,;876,;855,;35,;;;;;
202201;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5753,;5701,;5428,;325,;;;;;
202201;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1449,;1373,;1330,;119,;;;;;
202201;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1322,;1254,;1230,;92,;;;;;
202201;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1858,;1782,;1751,;107,;;;;;
202201;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;960,;930,;880,;80,;;;;;
202201;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1375,;1336,;1275,;100,;;;;;
202201;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2460,;2452,;2300,;160,;;;;;
202201;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3460,;3410,;3250,;210,;;;;;
202201;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6076,;5991,;5699,;377,;;;;;
202201;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3660,;3630,;3522,;138,;;;;;
202201;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2089,;2051,;1944,;145,;;;;;
202201;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5064,;5003,;4850,;214,;;;;;
202201;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1520,;1482,;1425,;95,;;;;;
202201;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3615,;3523,;3252,;363,;;;;;
202201;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1732,;1699,;1637,;95,;;;;;
202201;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2771,;2708,;2621,;150,;;;;;
202201;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3103,;3053,;2910,;193,;;;;;
202201;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2369,;2318,;2247,;122,;;;;;
202201;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3096,;3038,;2951,;145,;;;;;
202201;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3391,;3344,;3224,;167,;;;;;
202201;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3490,;3430,;3302,;188,;;;;;
202201;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;588,;587,;583,;5,;;;;;
202201;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1457,;1431,;1366,;91,;;;;;
202201;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1217,;1178,;1114,;103,;;;;;
202201;26292;FUNDACAO JOAQUIM NABUCO;FJN;452,;452,;182,;270,;;;;;
202201;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548,;498,;348,;200,;;;;;
202201;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1589,;1563,;1506,;83,;;;;;
202201;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1695,;1642,;1607,;88,;;;;;
202201;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1568,;1538,;1493,;75,;;;;;
202201;26401;INSTITUTO FEDERAL DO ACRE;IFAC;854,;760,;733,;121,;;;;;
202201;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1881,;1867,;1845,;36,;;;;;
202201;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1963,;1875,;1799,;164,;;;;;
202201;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1963,;1792,;1714,;249,;;;;;
202201;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3847,;3728,;3547,;300,;;;;;
202201;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2924,;2915,;2838,;86,;;;;;
202201;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1418,;1414,;1380,;38,;;;;;
202201;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3257,;3227,;3172,;85,;;;;;
202201;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1913,;1905,;1877,;36,;;;;;
202201;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1370,;1350,;1335,;35,;;;;;
202201;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1312,;1310,;1295,;17,;;;;;
202201;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1150,;1143,;1129,;21,;;;;;
202201;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1167,;1155,;1135,;32,;;;;;
202201;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2025,;1973,;1918,;107,;;;;;
202201;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1261,;1219,;1202,;59,;;;;;
202201;26416;INSTITUTO FEDERAL DO PARA;IFPA;2572,;2506,;2351,;221,;;;;;
202201;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2377,;2372,;2335,;42,;;;;;
202201;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2385,;2364,;2294,;91,;;;;;
202201;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2182,;2161,;2118,;64,;;;;;
202201;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1463,;1451,;1423,;40,;;;;;
202201;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1260,;1211,;1184,;76,;;;;;
202201;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1859,;1818,;1757,;102,;;;;;
202201;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1529,;1251,;1164,;365,;;;;;
202201;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1269,;1249,;1232,;37,;;;;;
202201;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;682,;643,;623,;59,;;;;;
202201;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;2994,;2785,;2612,;382,;;;;;
202201;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1359,;1319,;1283,;76,;;;;;
202201;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2089,;2057,;2003,;86,;;;;;
202201;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1039,;1030,;1010,;29,;;;;;
202201;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2411,;2322,;2227,;184,;;;;;
202201;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2583,;2297,;2254,;329,;;;;;
202201;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2029,;1996,;1879,;150,;;;;;
202201;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1720,;1713,;1655,;65,;;;;;
202201;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2737,;2713,;2682,;55,;;;;;
202201;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1838,;1833,;1765,;73,;;;;;
202201;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;724,;683,;651,;73,;;;;;
202201;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2674,;2650,;2590,;84,;;;;;
202201;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4623,;4596,;4530,;93,;;;;;
202201;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1425,;1405,;1378,;47,;;;;;
202201;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1112,;1096,;1081,;31,;;;;;
202201;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;778,;739,;715,;63,;;;;;
202201;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648,;621,;594,;54,;;;;;
202201;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793,;759,;741,;52,;;;;;
202201;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;685,;627,;609,;76,;;;;;
202201;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;566,;562,;559,;7,;;;;;
202201;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3801,;2124,;1482,;2319,;;;;;
202201;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1950,;1411,;732,;1218,;;;;;
202201;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1857,;1402,;943,;914,;;;;;
202201;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13838,;13838,;12371,;1467,;;;;;
202201;32000;MINISTERIO DE MINAS E ENERGIA;MME;719,;719,;166,;553,;;;;;
202201;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776,;776,;595,;181,;;;;;
202201;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;812,;782,;697,;115,;;;;;
202201;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2117,;838,;701,;1416,;;;;;
202201;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231,;159,;73,;158,;;;;;
202201;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5482,;3889,;2751,;2731,;;;;;
202201;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78,;69,;44,;34,;;;;;
202201;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6561,;6260,;4684,;1877,;;;;;
202201;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4543,;4537,;1831,;2712,;;;;;
202201;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1669,;1654,;1565,;104,;;;;;
202201;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;710,;678,;620,;90,;;;;;
202201;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;2000,;1223,;1117,;883,;;;;;
202201;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52,;50,;40,;12,;;;;;
202201;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1770,;1232,;999,;771,;;;;;
202201;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;478,;443,;367,;111,;;;;;
202201;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4296,;3409,;2255,;2041,;;;;;
202201;40105;MINISTERIO DA DEFESA;MD;3023,;2677,;1414,;1609,;;;;;
202201;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8891,;8838,;6810,;2081,;;;;;
202201;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5694,;4799,;3024,;2670,;;;;;
202201;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1054,;705,;496,;558,;;;;;
202201;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1172,;831,;566,;606,;;;;;
202201;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;249,;249,;213,;36,;;;;;
202201;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3298,;2812,;1565,;1733,;;;;;
202201;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148,;145,;95,;53,;;;;;
202201;40408;FUNDACAO CULTURAL PALMARES;FCP;25,;25,;23,;2,;;;;;
202201;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1040,;844,;352,;688,;;;;;
202201;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;594,;594,;426,;168,;;;;;
202201;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87,;87,;,;87,;;;;;
202201;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6428,;6412,;2475,;3953,;;;;;
202201;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5974,;5929,;5905,;69,;;;;;
202201;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5751,;5749,;5522,;229,;;;;;
202201;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2763,;2757,;2748,;15,;;;;;
202201;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7,;7,;,;7,;;;;;
202201;41100;MINISTERIO DAS COMUNICACOES;MCOM;86,;86,;82,;4,;;;;;
202201;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1778,;1583,;1324,;454,;;;;;
202201;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6718,;4171,;3049,;3669,;;;;;
202201;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1552,;1551,;744,;808,;;;;;
202201;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;746,;601,;379,;367,;;;;;
202201;44205;AGENCIA NACIONAL DE AGUAS;ANA;397,;380,;292,;105,;;;;;
202201;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216,;215,;121,;95,;;;;;
202201;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2874,;2226,;1390,;1484,;;;;;
202201;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;600,;585,;434,;166,;;;;;
202201;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11528,;11525,;4305,;7223,;;;;;
202201;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;697,;697,;322,;375,;;;;;
202201;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826,;533,;336,;490,;;;;;
202201;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;998,;949,;425,;573,;;;;;
202201;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1832,;1555,;1279,;553,;;;;;
202201;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;202,;192,;137,;65,;;;;;
202201;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;231,;209,;174,;57,;;;;;
202201;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97,;97,;70,;27,;;;;;
202201;54000;MINISTERIO DO TURISMO;MTUR;850,;831,;717,;133,;;;;;
202201;55000;MINISTERIO DA CIDADANIA;MC;996,;758,;409,;587,;;;;;
202201;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502,;379,;187,;315,;;;;;
202201;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43614,;42287,;19740,;23874,;;;;;
202201;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5080,;2176,;1860,;3220,;;;;;
202201;70000;COMANDO DA MARINHA;CM;9076,;8061,;3185,;5891,;;;;;
202201;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89,;39,;37,;52,;;;;;
202201;98000;ORGAO CENTRAL DO SIPEC;SIPEC;5842,;,;,;5842,;;;;;
202202;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;12085,;11315,;6351,;5734,;;;;;
202202;15000;MINISTERIO DA EDUCACAO;MEC;34787,;1891,;701,;34086,;;;;;
202202;16000;COMANDO DO EXERCITO;C.EX;8107,;8105,;3738,;4369,;;;;;
202202;16100;FUNDACAO OSORIO;F OSORIO;95,;93,;59,;36,;;;;;
202202;17000;MINISTERIO DA ECONOMIA;ME;76742,;65208,;36156,;40586,;;;;;
202202;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3561,;3438,;2305,;1256,;;;;;
202202;20101;PRESIDENCIA DA REPUBLICA;PR;706,;264,;129,;577,;;;;;
202202;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4564,;839,;649,;3915,;;;;;
202202;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17591,;17341,;13844,;3747,;;;;;
202202;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361,;361,;335,;26,;;;;;
202202;21000;COMANDO DA AERONAUTICA;C.AER;8664,;7700,;3308,;5356,;;;;;
202202;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69,;,;,;69,;;;;;
202202;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176,;176,;53,;123,;;;;;
202202;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;344,;344,;178,;166,;;;;;
202202;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1211,;1208,;934,;277,;;;;;
202202;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;455,;455,;274,;181,;;;;;
202202;25000;MINISTERIO DA SAUDE;MS;79092,;74386,;41856,;37236,;;;;;
202202;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504,;500,;401,;103,;;;;;
202202;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283,;281,;251,;32,;;;;;
202202;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1123,;1103,;430,;693,;;;;;
202202;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617,;533,;381,;236,;;;;;
202202;26201;COLEGIO PEDRO II;C.PEDROII;2287,;2286,;2194,;93,;;;;;
202202;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1042,;988,;961,;81,;;;;;
202202;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3515,;3479,;3362,;153,;;;;;
202202;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5949,;5940,;5587,;362,;;;;;
202202;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5723,;5641,;5404,;319,;;;;;
202202;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3929,;3896,;3682,;247,;;;;;
202202;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5292,;5225,;5070,;222,;;;;;
202202;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7668,;7515,;7042,;626,;;;;;
202202;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3281,;3222,;3115,;166,;;;;;
202202;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7708,;7647,;7214,;494,;;;;;
202202;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5543,;5430,;5230,;313,;;;;;
202202;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6356,;6319,;5980,;376,;;;;;
202202;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6378,;6319,;5964,;414,;;;;;
202202;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6848,;6735,;6422,;426,;;;;;
202202;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5666,;5622,;5379,;287,;;;;;
202202;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5612,;5579,;5392,;220,;;;;;
202202;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13748,;13620,;12894,;854,;;;;;
202202;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5899,;5785,;5515,;384,;;;;;
202202;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4802,;4734,;4552,;250,;;;;;
202202;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2485,;2433,;2367,;118,;;;;;
202202;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2459,;2422,;2328,;131,;;;;;
202202;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1081,;1059,;995,;86,;;;;;
202202;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2033,;1991,;1966,;67,;;;;;
202202;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3124,;3084,;2911,;213,;;;;;
202202;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1204,;1121,;1100,;104,;;;;;
202202;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2160,;2100,;1998,;162,;;;;;
202202;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1568,;1491,;1450,;118,;;;;;
202202;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1572,;1554,;1434,;138,;;;;;
202202;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1649,;1637,;1594,;55,;;;;;
202202;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3719,;3712,;3584,;135,;;;;;
202202;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;932,;917,;904,;28,;;;;;
202202;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;890,;881,;859,;31,;;;;;
202202;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5750,;5697,;5417,;333,;;;;;
202202;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1448,;1377,;1341,;107,;;;;;
202202;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1322,;1256,;1235,;87,;;;;;
202202;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1858,;1782,;1756,;102,;;;;;
202202;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;960,;931,;882,;78,;;;;;
202202;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1375,;1336,;1300,;75,;;;;;
202202;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2460,;2453,;2331,;129,;;;;;
202202;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3458,;3405,;3249,;209,;;;;;
202202;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6075,;5994,;5701,;374,;;;;;
202202;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3660,;3633,;3535,;125,;;;;;
202202;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2088,;2048,;1937,;151,;;;;;
202202;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5061,;5014,;4860,;201,;;;;;
