ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA
202201;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1.124,00;1.104,00;433;691
202201;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617;533;381;236
202201;26201;COLEGIO PEDRO II;C.PEDROII;2.283,00;2.283,00;2.197,00;86
202201;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1.042,00;991;964;78
202201;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3.515,00;3.482,00;3.369,00;146
202201;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5.950,00;5.941,00;5.571,00;379
202201;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5.723,00;5.636,00;5.397,00;326
202201;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3.929,00;3.895,00;3.679,00;250
202201;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5.293,00;5.212,00;5.059,00;234
202201;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7.669,00;7.487,00;6.932,00;737
202201;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3.282,00;3.221,00;3.106,00;176
202201;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7.712,00;7.652,00;7.202,00;510
202201;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5.544,00;5.421,00;5.214,00;330
202201;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6.357,00;6.320,00;5.973,00;384
202201;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6.378,00;6.318,00;5.952,00;426
202201;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6.849,00;6.736,00;6.386,00;463
202201;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5.669,00;5.626,00;5.388,00;281
202201;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5.612,00;5.579,00;5.381,00;231
202201;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13.752,00;13.625,00;12.920,00;832
202201;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5.901,00;5.789,00;5.528,00;373
202201;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4.802,00;4.717,00;4.529,00;273
202201;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2.486,00;2.436,00;2.378,00;108
202201;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2.460,00;2.423,00;2.333,00;127
202201;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1.081,00;1.062,00;996;85
202201;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2.033,00;1.994,00;1.951,00;82
202201;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3.122,00;3.079,00;2.876,00;246
202201;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1.204,00;1.127,00;1.104,00;100
202201;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2.162,00;2.102,00;2.012,00;150
202201;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1.569,00;1.494,00;1.454,00;115
202201;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1.574,00;1.558,00;1.436,00;138
202201;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1.646,00;1.641,00;1.595,00;51
202201;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3.720,00;3.673,00;3.587,00;133
202201;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;932;915;905;27
202201;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;890;876;855;35
202201;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5.753,00;5.701,00;5.428,00;325
202201;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1.449,00;1.373,00;1.330,00;119
202201;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1.322,00;1.254,00;1.230,00;92
202201;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1.858,00;1.782,00;1.751,00;107
202201;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;960;930;880;80
202201;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1.375,00;1.336,00;1.275,00;100
202201;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2.460,00;2.452,00;2.300,00;160
202201;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3.460,00;3.410,00;3.250,00;210
202201;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6.076,00;5.991,00;5.699,00;377
202201;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3.660,00;3.630,00;3.522,00;138
202201;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2.089,00;2.051,00;1.944,00;145
202201;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5.064,00;5.003,00;4.850,00;214
202201;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1.520,00;1.482,00;1.425,00;95
202201;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3.615,00;3.523,00;3.252,00;363
202201;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1.732,00;1.699,00;1.637,00;95
202201;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2.771,00;2.708,00;2.621,00;150
202201;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3.103,00;3.053,00;2.910,00;193
202201;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2.369,00;2.318,00;2.247,00;122
202201;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3.096,00;3.038,00;2.951,00;145
202201;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3.391,00;3.344,00;3.224,00;167
202201;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3.490,00;3.430,00;3.302,00;188
202201;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;588;587;583;5
202201;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1.457,00;1.431,00;1.366,00;91
202201;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1.217,00;1.178,00;1.114,00;103
202201;26292;FUNDACAO JOAQUIM NABUCO;FJN;452;452;182;270
202201;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548;498;348;200
202201;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1.589,00;1.563,00;1.506,00;83
202201;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1.695,00;1.642,00;1.607,00;88
202201;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1.568,00;1.538,00;1.493,00;75
202201;26401;INSTITUTO FEDERAL DO ACRE;IFAC;854;760;733;121
202201;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1.881,00;1.867,00;1.845,00;36
202201;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1.963,00;1.875,00;1.799,00;164
202201;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1.963,00;1.792,00;1.714,00;249
202201;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3.847,00;3.728,00;3.547,00;300
202201;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2.924,00;2.915,00;2.838,00;86
202201;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1.418,00;1.414,00;1.380,00;38
202201;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3.257,00;3.227,00;3.172,00;85
202201;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1.913,00;1.905,00;1.877,00;36
202201;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1.370,00;1.350,00;1.335,00;35
202201;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1.312,00;1.310,00;1.295,00;17
202201;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1.150,00;1.143,00;1.129,00;21
202201;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1.167,00;1.155,00;1.135,00;32
202201;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2.025,00;1.973,00;1.918,00;107
202201;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1.261,00;1.219,00;1.202,00;59
202201;26416;INSTITUTO FEDERAL DO PARA;IFPA;2.572,00;2.506,00;2.351,00;221
202201;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2.377,00;2.372,00;2.335,00;42
202201;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2.385,00;2.364,00;2.294,00;91
202201;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2.182,00;2.161,00;2.118,00;64
202201;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1.463,00;1.451,00;1.423,00;40
202201;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1.260,00;1.211,00;1.184,00;76
202201;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1.859,00;1.818,00;1.757,00;102
202201;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1.529,00;1.251,00;1.164,00;365
202201;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1.269,00;1.249,00;1.232,00;37
202201;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;682;643;623;59
202201;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;2.994,00;2.785,00;2.612,00;382
202201;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1.359,00;1.319,00;1.283,00;76
202201;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2.089,00;2.057,00;2.003,00;86
202201;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1.039,00;1.030,00;1.010,00;29
202201;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2.411,00;2.322,00;2.227,00;184
202201;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2.583,00;2.297,00;2.254,00;329
202201;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2.029,00;1.996,00;1.879,00;150
202201;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1.720,00;1.713,00;1.655,00;65
202201;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2.737,00;2.713,00;2.682,00;55
202201;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1.838,00;1.833,00;1.765,00;73
202201;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;724;683;651;73
202201;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2.674,00;2.650,00;2.590,00;84
202201;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4.623,00;4.596,00;4.530,00;93
202201;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1.425,00;1.405,00;1.378,00;47
202201;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1.112,00;1.096,00;1.081,00;31
202201;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;778;739;715;63
202201;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648;621;594;54
202201;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793;759;741;52
202201;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;685;627;609;76
202201;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;566;562;559;7
202201;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3.801,00;2.124,00;1.482,00;2.319,00
202201;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1.950,00;1.411,00;732;1.218,00
202201;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1.857,00;1.402,00;943;914
202201;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13.838,00;13.838,00;12.371,00;1.467,00
202201;32000;MINISTERIO DE MINAS E ENERGIA;MME;719;719;166;553
202201;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776;776;595;181
202201;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;812;782;697;115
202201;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2.117,00;838;701;1.416,00
202201;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231;159;73;158
202201;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5.482,00;3.889,00;2.751,00;2.731,00
202201;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78;69;44;34
202201;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6.561,00;6.260,00;4.684,00;1.877,00
202201;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4.543,00;4.537,00;1.831,00;2.712,00
202201;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1.669,00;1.654,00;1.565,00;104
202201;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;710;678;620;90
202201;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;2.000,00;1.223,00;1.117,00;883
202201;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52;50;40;12
202201;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1.770,00;1.232,00;999;771
202201;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;478;443;367;111
202201;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4.296,00;3.409,00;2.255,00;2.041,00
202201;40105;MINISTERIO DA DEFESA;MD;3.023,00;2.677,00;1.414,00;1.609,00
202201;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8.891,00;8.838,00;6.810,00;2.081,00
202201;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5.694,00;4.799,00;3.024,00;2.670,00
202201;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1.054,00;705;496;558
202201;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1.172,00;831;566;606
202201;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;249;249;213;36
202201;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3.298,00;2.812,00;1.565,00;1.733,00
202201;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148;145;95;53
202201;40408;FUNDACAO CULTURAL PALMARES;FCP;25;25;23;2
202201;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1.040,00;844;352;688
202201;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;594;594;426;168
202201;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87;87;0;87
202201;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6.428,00;6.412,00;2.475,00;3.953,00
202201;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5.974,00;5.929,00;5.905,00;69
202201;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5.751,00;5.749,00;5.522,00;229
202201;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2.763,00;2.757,00;2.748,00;15
202201;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7;7;0;7
202201;41100;MINISTERIO DAS COMUNICACOES;MCOM;86;86;82;4
202201;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1.778,00;1.583,00;1.324,00;454
202201;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6.718,00;4.171,00;3.049,00;3.669,00
202201;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1.552,00;1.551,00;744;808
202201;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;746;601;379;367
202201;44205;AGENCIA NACIONAL DE AGUAS;ANA;397;380;292;105
202201;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216;215;121;95
202201;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2.874,00;2.226,00;1.390,00;1.484,00
202201;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;600;585;434;166
202201;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11.528,00;11.525,00;4.305,00;7.223,00
202201;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;697;697;322;375
202201;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826;533;336;490
202201;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;998;949;425;573
202201;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1.832,00;1.555,00;1.279,00;553
202201;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;202;192;137;65
202201;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;231;209;174;57
202201;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97;97;70;27
202201;54000;MINISTERIO DO TURISMO;MTUR;850;831;717;133
202201;55000;MINISTERIO DA CIDADANIA;MC;996;758;409;587
202201;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502;379;187;315
202201;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43.614,00;42.287,00;19.740,00;23.874,00
202201;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5.080,00;2.176,00;1.860,00;3.220,00
202201;70000;COMANDO DA MARINHA;CM;9.076,00;8.061,00;3.185,00;5.891,00
202201;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89;39;37;52
202201;98000;ORGAO CENTRAL DO SIPEC;SIPEC;5.842,00;0;0;5.842,00
202202;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;12.085,00;11.315,00;6.351,00;5.734,00
202202;15000;MINISTERIO DA EDUCACAO;MEC;34.787,00;1.891,00;701;34.086,00
202202;16000;COMANDO DO EXERCITO;C.EX;8.107,00;8.105,00;3.738,00;4.369,00
202202;16100;FUNDACAO OSORIO;F OSORIO;95;93;59;36
202202;17000;MINISTERIO DA ECONOMIA;ME;76.742,00;65.208,00;36.156,00;40.586,00
202202;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3.561,00;3.438,00;2.305,00;1.256,00
202202;20101;PRESIDENCIA DA REPUBLICA;PR;706;264;129;577
202202;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4.564,00;839;649;3.915,00
202202;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17.591,00;17.341,00;13.844,00;3.747,00
202202;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361;361;335;26
202202;21000;COMANDO DA AERONAUTICA;C.AER;8.664,00;7.700,00;3.308,00;5.356,00
202202;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69;0;0;69
202202;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176;176;53;123
202202;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;344;344;178;166
202202;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1.211,00;1.208,00;934;277
202202;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;455;455;274;181
202202;25000;MINISTERIO DA SAUDE;MS;79.092,00;74.386,00;41.856,00;37.236,00
202202;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504;500;401;103
202202;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283;281;251;32
202202;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1.123,00;1.103,00;430;693
202202;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617;533;381;236
202202;26201;COLEGIO PEDRO II;C.PEDROII;2.287,00;2.286,00;2.194,00;93
202202;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1.042,00;988;961;81
202202;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3.515,00;3.479,00;3.362,00;153
202202;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5.949,00;5.940,00;5.587,00;362
202202;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5.723,00;5.641,00;5.404,00;319
202202;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3.929,00;3.896,00;3.682,00;247
202202;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5.292,00;5.225,00;5.070,00;222
202202;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7.668,00;7.515,00;7.042,00;626
202202;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3.281,00;3.222,00;3.115,00;166
202202;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7.708,00;7.647,00;7.214,00;494
202202;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5.543,00;5.430,00;5.230,00;313
202202;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6.356,00;6.319,00;5.980,00;376
202202;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6.378,00;6.319,00;5.964,00;414
202202;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6.848,00;6.735,00;6.422,00;426
202202;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5.666,00;5.622,00;5.379,00;287
202202;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5.612,00;5.579,00;5.392,00;220
202202;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13.748,00;13.620,00;12.894,00;854
202202;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5.899,00;5.785,00;5.515,00;384
202202;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4.802,00;4.734,00;4.552,00;250
202202;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2.485,00;2.433,00;2.367,00;118
202202;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2.459,00;2.422,00;2.328,00;131
202202;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1.081,00;1.059,00;995;86
202202;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2.033,00;1.991,00;1.966,00;67
202202;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3.124,00;3.084,00;2.911,00;213
202202;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1.204,00;1.121,00;1.100,00;104
202202;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2.160,00;2.100,00;1.998,00;162
202202;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1.568,00;1.491,00;1.450,00;118
202202;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1.572,00;1.554,00;1.434,00;138
202202;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1.649,00;1.637,00;1.594,00;55
202202;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3.719,00;3.712,00;3.584,00;135
202202;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;932;917;904;28
202202;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;890;881;859;31
202202;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5.750,00;5.697,00;5.417,00;333
202202;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1.448,00;1.377,00;1.341,00;107
202202;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1.322,00;1.256,00;1.235,00;87
202202;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1.858,00;1.782,00;1.756,00;102
202202;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;960;931;882;78
202202;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1.375,00;1.336,00;1.300,00;75
202202;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2.460,00;2.453,00;2.331,00;129
202202;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3.458,00;3.405,00;3.249,00;209
202202;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6.075,00;5.994,00;5.701,00;374
202202;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3.660,00;3.633,00;3.535,00;125
202202;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2.088,00;2.048,00;1.937,00;151
202202;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5.061,00;5.014,00;4.860,00;201
202202;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1.518,00;1.489,00;1.444,00;74
202202;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3.615,00;3.533,00;3.264,00;351
202202;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1.730,00;1.698,00;1.637,00;93
202202;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2.769,00;2.715,00;2.633,00;136
202202;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3.103,00;3.053,00;2.931,00;172
202202;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2.368,00;2.316,00;2.247,00;121
202202;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3.096,00;3.041,00;2.954,00;142
202202;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3.386,00;3.336,00;3.224,00;162
202202;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3.487,00;3.427,00;3.287,00;200
202202;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;588;587;582;6
202202;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1.456,00;1.428,00;1.363,00;93
202202;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1.217,00;1.177,00;1.113,00;104
202202;26292;FUNDACAO JOAQUIM NABUCO;FJN;452;452;182;270
202202;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548;498;348;200
202202;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1.589,00;1.563,00;1.509,00;80
202202;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1.695,00;1.642,00;1.605,00;90
202202;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1.568,00;1.537,00;1.493,00;75
202202;26401;INSTITUTO FEDERAL DO ACRE;IFAC;862;760;731;131
